Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
70085.94760366887,4.435761352294801,7.131110205236469,5.22,51446.69184618918,1440909.0012831052,"414 Todd Springs
Port Shannon, AS 60277"
75475.50719246067,6.206884060905353,7.602107228128709,6.4,47447.87629201738,1624137.5954320885,"65108 Williams Crescent Apt. 503
Frankshire, VI 46982-4576"
88824.50481436928,7.674739410066334,6.700035163890701,4.06,28715.698660318678,1869886.3052624038,"64639 Kristin Locks Suite 724
Derekberg, KY 77496-9751"
65948.91814072343,4.007017132359999,8.854369884254952,3.1,41260.91708240746,1302748.857596481,"6541 Howard Mills
Smithton, AL 96745"
68219.51471767848,5.677914140881955,8.221347383688517,6.22,42342.577987479934,1429529.6303333663,"0029 Melinda Neck Apt. 591
Lake Gregoryshire, HI 60267"
74881.06436138318,5.268553096844059,7.394920535536383,3.17,23526.49849673301,1023162.9529066277,"7578 Watson Junction Apt. 456
New Stevenstad, UT 73434-4974"
59886.418535766046,3.443457952369565,5.7246073931566235,3.5,54546.8265214163,673571.3460100302,"USS Hunt
FPO AA 46601"
75291.06395720085,5.387352926083598,7.295145800743628,4.06,48224.13913542709,1657667.3321639488,"74152 Lauren Ferry
North Robertton, AS 43153"
69350.79335739226,6.910414951104577,8.288048472012164,4.29,36779.058567387576,1392083.817875569,"USNV Cortez
FPO AE 36896-5919"
79687.76186988202,6.010367683122686,7.337393909162745,6.09,20867.66988476458,1360100.7192439777,"932 Schwartz Park Suite 892
South Brian, CT 50166"
61679.171155216776,6.353166703767866,7.111842354344006,5.41,34867.98507624237,1103021.383299933,"PSC 7611, Box 8172
APO AE 25615-0900"
77527.54117380737,6.461995709142999,5.865716151693734,4.0,41812.80155495025,1322914.0511137214,"165 Hawkins Estate Suite 143
Toddport, MN 31095"
65010.55347403517,6.299951770929344,7.52984574463804,6.32,34706.86662728714,1305185.544822347,"743 William Mount Suite 503
West Kimberly, MS 27914"
60503.003755352685,6.565511756994627,7.4224716502405235,5.17,49155.509477077765,1431517.3576797748,"7409 William Mountains
Richardstad, MT 38781"
52282.120668316114,6.925892347209803,6.784168099198138,3.05,45867.87467158226,1137446.993396963,"03508 Shannon Vista Suite 305
Romantown, AL 15977-0442"
54293.140080295365,4.703215377420891,6.93550997578942,4.23,49751.634268949296,1010477.3921678592,"79942 Timothy Estates
West Robert, AZ 69359"
64912.515461883675,7.186098597977441,6.0287823506988785,4.18,48685.420659677766,1449033.4322542485,"690 Susan Isle
Jonville, DE 37992-8552"
70213.64600245218,5.913556736656338,5.829800995829703,3.26,34386.429780147584,1064569.6062282685,"8578 Michele Squares Apt. 349
East Bobbychester, MI 75471-8887"
48640.10360767935,3.6642937847050647,8.6093975784445,4.07,33381.238664354314,607249.4232841765,"4600 Tara Meadow Suite 656
Fernandoport, MP 40164-1720"
64534.46591000125,3.883363565616964,7.382972887519858,4.22,52933.672583474065,1202227.9566643513,"129 Webb Ports Apt. 539
Shortland, SD 64926-8296"
58337.23048938103,5.233591889428134,5.683634534344575,2.18,38235.0331024115,816813.5323512612,"021 Carroll Unions
Marthaborough, KS 52821-2523"
78845.76217925332,6.200075738675403,5.645543716152713,2.3,54845.494407850136,1598159.2269511032,"92450 Aguilar Knolls Apt. 965
Austinburgh, OH 57848-9395"
74691.94960081003,5.492570783718703,7.937276295877943,5.29,55403.093468937215,1658381.0058753563,"Unit 1785 Box 7504
DPO AP 49434"
68217.68308795562,6.373443777405861,6.586336777691384,3.32,49240.840451423166,1312093.3611953666,"177 Hernandez Path Apt. 695
South Laurastad, ND 37599"
55306.14197359976,6.125857493824822,6.41031819914194,4.06,32142.947348186557,647982.6536393018,"38482 Thornton Parkway
Lake Oscar, SD 09937"
69012.76983646475,6.981767390026499,9.841095462796725,5.09,33069.76158140237,1492786.6274919594,"87957 Higgins Circles
Joshuahaven, NJ 61021"
60846.61848596625,4.072354843070658,7.6665564882992445,3.16,28172.065283229582,627733.7433863797,"43955 Vega Stravenue Apt. 071
North Alexandraview, MD 23855"
93838.09765365368,4.267184446563036,8.54464980825029,5.5,44138.00672962381,1827500.8917075216,"Unit 8824 Box 5633
DPO AE 40792-0792"
78918.86744941806,4.6463307844825925,7.446262521635081,3.5,36711.623296757956,1339254.7267992808,"2130 Weiss Mountains Suite 020
West Jomouth, MT 03427"
83896.35796601392,6.5415303348415925,5.258021705177955,4.36,43672.62854917658,1620949.4369105955,"154 Erica Groves
Lake Kevinfort, MH 40258"
78501.86122850908,6.900765329890814,6.904110044399044,3.18,34685.81562026692,1637944.6447424416,"024 Derrick Row Apt. 085
Christiemouth, NE 35543"
78239.40566132429,4.565139092546832,7.034869544865448,3.05,36936.62977302445,1216888.0202770547,"12212 Fleming Streets
New Gregoryville, ME 23793"
70220.04442747017,5.962876975521151,6.786155610295756,4.47,46222.459101871056,1555497.5463886634,"943 Reese Roads Apt. 389
Weavertown, AR 10413"
62184.53937490796,4.925757744705552,7.427689115369719,6.22,26008.309123638628,873048.3196423554,"62280 Taylor Drive Apt. 014
Sarahburgh, GU 68004"
68201.41248629357,4.196947770272235,5.969959493652295,2.3,43468.164464824906,846055.7174491595,"0339 Anderson Groves
South Joshua, GA 31409"
66862.87691915232,7.484641868518191,6.2338231705675975,3.49,15325.64845113582,1028493.601458844,"6214 Smith Mill Suite 049
Foxland, NV 38613"
83638.116931176,7.0135903586714425,7.001636667164867,4.29,24565.97680615942,1569600.445635948,"7584 Karen Pike
Adambury, UT 30111"
81149.72594702162,5.481563240744113,7.076296950849986,3.45,54929.670237530285,1798232.8027843037,"7490 Whitehead Mountain Apt. 278
Bassside, AS 53368-2196"
75318.69448646296,4.6419004115760565,8.752957080713472,3.45,33280.589497979105,1402146.87334661,"03839 Edward Trail
Ashleyburgh, CT 52660"
50847.11311461683,4.973274167509702,5.355861176465199,4.38,34763.70380652589,398909.5098600632,"6908 King Underpass Suite 740
East Thomas, MP 29298"
70090.32108707106,5.368736614710577,6.201132727860202,2.36,26390.8110517472,933157.3392378044,"4626 Jones Shoals Apt. 257
North Kennethchester, PA 67461-9661"
63629.84716866159,3.5636720798345216,7.760263218520496,5.31,33517.68551789399,712285.8255751298,"915 Brooks Orchard
Amandaville, GU 37093-9400"
67076.05239168524,4.736540470547652,7.23121810628916,3.12,40406.51491811694,1261927.418880633,"124 Kelly Brook
South Alanshire, WY 65658-5841"
61909.041437590284,6.228342555064717,6.593137996981953,4.29,28953.92537687541,1063964.287873947,"74706 Mary Parkway
Cummingsberg, NM 24516"
66623.69236631319,5.923666480790079,6.942143477150176,2.03,47995.101961052824,1302029.0126435356,"USS Carr
FPO AE 77602"
82391.51875174636,7.10787581854985,7.69654587933703,3.02,33232.34233913228,1957891.588351542,"23958 Lisa Extensions Apt. 372
Bryantton, CO 76041-0639"
62917.321243374354,5.4690105796781765,6.024523188388942,2.14,36845.30501343821,849153.1225282919,"7706 Sara Wells
Williamsonberg, MO 07089"
61214.740808457194,7.099048883744336,7.518523592554031,6.25,32254.398666667657,1070720.058487742,"06539 Powers Cliff
Port Brendaland, CO 15197"
55952.685832592295,4.846976513968129,6.324806827786599,3.03,30758.279044875497,714166.3978061128,"5368 Mccann Walks Suite 432
South Jessica, PA 51463-6950"
93993.39978368534,6.145816708090838,5.139752529108062,3.29,37062.48444068916,1441882.5217055138,"7732 Renee Club Apt. 931
Fordland, FL 74775-2546"
69436.14216058959,3.7152779544198067,7.671624311735762,3.07,30884.955505712456,693681.0044027943,"787 Jennifer Keys Suite 630
Huntfurt, RI 25704-8481"
67295.01745480392,4.789686087425955,6.979584062776167,3.23,40190.09934251462,1060123.7295704826,"4099 Jennifer Mission
Michaelport, ND 68745"
77825.22746888138,6.720492786024312,7.425285366403888,5.17,31439.971219291187,1535262.4407904241,"481 Fisher Bridge
East Christina, NV 36023-3431"
54432.45745028112,6.882572562720844,8.003498594909487,5.38,41557.576325760485,1454681.9367671097,"6290 Hutchinson Mountains Suite 409
South Alan, NY 44686-8829"
58180.419395314726,5.079456904348827,7.592727309022885,3.07,36506.97739461663,1062593.4832072696,"2066 Patricia Unions
Jeanton, OK 53946"
88904.33827855696,6.8455929707671395,6.4383406335204585,2.42,41807.601359428634,1907859.0589315055,"00780 Rollins Locks Suite 785
Shawfurt, GU 97591-6490"
79442.505795037,6.300600085463341,5.9832047216642525,2.45,4114.489353324316,965318.6957876944,"479 Kevin Wells
Deborahview, ID 06062-1191"
67389.9048162452,6.269637254435481,5.908484845433103,2.35,34710.20612449623,1109639.9956683936,"1004 Williams Tunnel
Crystalfurt, IL 10547-7173"
64381.080006773445,5.785354476827218,6.575241013140516,3.2,44712.476241123084,1118595.1189391278,"935 Don Turnpike
Pattersonberg, AL 91146-7775"
70881.43560623728,4.916935740173652,7.6322834734144624,4.28,36040.20672690043,1049661.038846639,"50791 Kim Harbor Suite 017
Lake Tony, NY 05606"
82859.5916471518,8.090382963088867,6.927192256968223,4.41,60040.547298125224,2294647.78381303,"75982 Ramos Locks Apt. 667
Nicoleview, SD 33738-0191"
66736.98871470982,5.453666773596726,7.425777520175814,6.26,54086.90164934797,1356062.1044986642,"USNS Hoffman
FPO AA 74725"
66274.45554081336,7.171996410152211,5.060174793737951,3.15,30082.068998553154,989903.6448048713,"908 Anna View Apt. 406
Carolynberg, VA 74707"
64621.63800477844,7.2443866430481245,6.437633335376128,3.12,44288.087236354884,1499243.167565391,"6947 Stevens Pass
Kennethfort, KY 66327"
67285.32054188482,5.6631641124420256,6.627339961595436,2.21,37956.29440727985,1160246.7296611143,"87390 Tanner Rest
East Stevenland, TX 41310"
69916.80939492985,6.2568901832601895,5.8599864483858655,2.33,41686.41285250631,1302347.5735090529,"1075 Brian Ways Apt. 639
Lake Kristenburgh, CA 39801"
85802.96828123488,6.160450826862749,6.858251903553205,4.17,26139.26852604749,1553311.1606797678,"056 Anthony Prairie Apt. 509
Patriciaberg, IA 29424-9623"
77459.75785575701,4.2824502113238,5.980078562985429,4.48,37910.29498169442,945252.1918038172,"58899 Bender Brooks
Kimberlyshire, GU 39917-0152"
69612.39772492551,6.044501786755909,7.776882083159577,6.36,26489.313240128184,1158697.5999860524,"77466 Wu Heights Suite 176
Smithville, MH 19392-6412"
74898.65868417957,7.330481279728954,4.878168680902394,3.45,32530.256307250023,1261239.2721713646,"48186 Pope Mews Apt. 453
Kellyside, ID 42041"
59483.93282467821,6.530735285780041,6.962538329339341,3.21,38894.22736092658,1257282.1585904048,"4228 Sharon Field Apt. 583
North Jesus, AS 37342-9751"
68527.54130886702,5.651893513665709,7.670622677573923,4.38,34977.45191123732,1279464.6466970122,"6618 Morales Forest
North Lindaville, VI 99688"
48278.86015682481,5.257100922111902,7.435501714729675,6.43,51148.22511773789,943854.7278973316,"USS Mcgee
FPO AA 02679-5689"
74333.53507389282,6.638328490218363,5.408033959633155,2.1,41440.200704151466,1404540.75846632,"5686 Diana Ports
Nguyenborough, NC 38005-1050"
91118.12722776056,4.840540268605365,7.524165511215802,5.08,23038.449818711117,1296636.271092107,"6557 Sawyer Ranch Apt. 584
Martinezborough, IN 50000"
75667.79127964636,5.588168388348665,6.938119167529867,2.27,46782.38518157777,1450996.0381792902,"94271 Andrea Path
South Matthewborough, NJ 89881"
81754.91408410424,5.753066570433881,8.06621989625006,4.04,42975.61818626134,1654965.295712076,"8173 Blackburn Haven
Strongton, VA 38893"
62314.21472156586,5.917457589349429,6.096913211234607,3.21,48263.03533946661,1030866.9517110016,"PSC 7074, Box 4818
APO AE 84281"
64421.25067516483,7.382656310120988,5.105792852120161,4.14,42873.05020022469,1204103.0865989951,"0724 Brown Plains Apt. 690
Johnmouth, VA 90102"
68631.712533481,5.1523229891210764,6.732551727246403,3.05,39635.82873515773,1115721.6869790882,"PSC 6229, Box 7831
APO AA 50489-4427"
60317.776991206054,3.516437566018325,7.033852223683611,3.42,32276.034268898286,606863.1414738953,"472 Lopez Stream
Lake Sheila, OK 00834-5775"
58387.97658336918,6.716497122190147,7.392283644385384,3.02,28318.264319225385,971174.9867792164,"742 Aaron Lock
North Christophermouth, NE 48483-1442"
62406.53098962405,4.899213193243979,7.254178535609922,6.12,30541.09938391207,1029855.7140241184,"16888 Turner Trail
Gentrytown, MD 77676"
81025.4482787184,5.888374575219824,6.386952949676693,4.02,25851.03903364755,1246791.0287114407,"073 Gary Forest
Leahstad, TX 29670-4461"
75951.57316719081,6.074097540784156,5.0567341273363535,2.33,35230.802543015976,1146886.0930541083,"92857 Robin Forks
Port Mary, LA 43895-7257"
73480.21476157618,6.181027601863335,6.6778056866777415,4.35,19481.385125362718,1075550.2154757688,"481 Marquez Plaza Suite 172
North Jeffreyborough, PA 66748"
67535.20757043753,6.7986906278384005,6.4693789228675564,2.02,32375.82625500081,1074263.3172363585,"PSC 3192, Box 9068
APO AE 56262"
61577.42775016241,6.543617443344137,6.847702229246549,2.27,34810.291083173164,1115394.393195597,"900 Soto Extension
New Darrellview, NM 85693-1736"
73388.47496143742,5.205708623225459,8.558765839615058,3.15,41648.108638963145,1496210.2158534296,"735 Miranda Harbor
Port Cathyside, ME 34166-0132"
57730.322003931025,5.105381084024233,9.001898576874009,6.06,42451.30628468081,1299991.9508120096,"USCGC Watson
FPO AP 69692"
68101.1242924101,7.410910121460893,6.278728814918183,4.07,29827.666470108332,1446983.542276461,"899 Pearson Ramp Apt. 209
Port Troyhaven, FM 56837"
63513.46696666502,6.232125980640834,6.6773375735060805,4.11,46819.130574753006,1257376.1736885186,"USNS Parker
FPO AA 79651"
75866.04159660713,6.258640531674303,6.258952049068292,2.48,36698.64905300257,1549303.4985165622,"480 Linda Mission
New Lisaside, MI 92286-9433"
58696.592981359856,6.091467944437305,6.6496838733464365,3.35,21434.063655554422,828477.2913121369,"025 Vincent Station Suite 738
Carmenfurt, VT 53906"
76415.54528314764,6.16325659933413,6.583689352703053,2.15,52719.91593944679,1642011.344611863,"3134 Kimberly Way Suite 085
West Chase, NC 60049-0645"
71090.64684727768,4.978978132974499,6.230365773174678,2.33,26030.463705348222,847387.2057853508,"86862 Howell Meadow
South Ryanmouth, DE 44340"
67470.51038133014,4.758460328840356,6.862994371844202,2.33,32200.515338758574,968082.1645233814,"85776 John Ford Apt. 435
Kyleton, AR 58566-5621"
65244.87641713912,7.729031496516364,7.009953998211392,6.03,39757.70430852764,1495384.0036687853,"82853 Wagner Pines Apt. 106
West Alicia, MI 56685-2380"
61249.567094567356,4.177550250956452,6.395309806908434,3.16,30288.698545714244,678721.8842424268,"9389 Mcdonald Road Suite 415
Jeffreyburgh, GA 90771"
77502.47401643547,6.503287315091742,6.868717214067629,4.49,39075.6402751106,1427551.1449668494,"134 Lopez Garden
Lake Joseph, OR 06588-8797"
51445.18675195482,6.841166118033718,7.482816892615579,5.16,44966.06780219625,1093873.2913736606,"PSC 6463, Box 8321
APO AP 72947-9628"
73956.99148276298,6.88629831576204,6.2512390982334445,2.33,46775.808655981484,1653232.5510850863,"4390 Deborah Turnpike Apt. 434
Antoniomouth, HI 12806-7266"
70221.36201545339,5.196810644961572,6.993504075778582,3.15,39692.10554855953,1178272.2974772786,"9863 William Falls Apt. 516
New Roberttown, WA 07211-8762"
58354.574084515225,5.516292486588186,6.427597572226956,3.18,35765.749206856526,755843.7090123148,"PSC 2237, Box 5511
APO AA 41584-3622"
79274.79616050041,3.870868952177148,8.138959600219305,5.18,42773.61309919287,1210366.528822683,"955 Reed Lake
Wilsonchester, MT 27473"
58195.28921296115,5.916766685838081,6.5396032688110495,2.33,31789.972737372318,980231.2309341528,"1257 Jennifer Rest
Martinburgh, MT 41177"
68001.19526197802,5.057510963033738,7.228937922288544,4.41,47116.06379932146,1122083.2511626473,"Unit 9831 Box 7128
DPO AA 54705"
80174.92458864336,5.655725555838855,6.847191229335118,3.18,45233.328825731136,1441376.393925549,"81230 Justin Turnpike
South Aaronborough, WI 19349-9757"
57160.20224330715,6.893260095195835,6.921532164642504,3.13,43467.147035494134,1251794.178836864,"15828 Marshall Stravenue Suite 199
East Matthewmouth, TN 71861-6319"
70799.77310582844,6.212565023412397,7.321569047165145,5.06,33865.616966238216,1257217.289710507,"4628 Robert Manor
North Larry, ID 51296"
95000.78637455146,5.370192751687836,8.030298780977516,5.45,44202.656140047,1986811.1701954126,"16355 Sullivan Turnpike
West Heather, ID 49211"
76808.34427744779,7.422466607347741,6.739908507399472,4.21,31129.642484339405,1550242.010189079,"8241 Mitchell Locks
East Wendy, UT 08784-8239"
63167.19471337245,5.846446261471567,7.624513514484612,3.4,34317.49877524241,1305127.336002346,"584 Baker Orchard
Whiteborough, CT 87008-0402"
68366.34148998611,4.3279243114368064,5.370211325715167,2.17,42522.59412697155,940162.7244777936,"0252 Snyder Creek
Rogersshire, ME 28830-8921"
67920.17994833487,5.6392665079241775,7.1606436523405685,3.5,15800.748464840895,690958.5496887366,"12163 Kristen Lakes Apt. 445
Josephview, MA 92779-6662"
68803.55207659505,4.292692379272684,8.043456347561193,5.21,39475.399428895114,1153029.6157198593,"194 Diaz Crest
Scottshire, MA 86812-1861"
62126.747103853886,7.156477167928923,8.200831778624474,5.38,20803.69328945416,1116487.3570941258,"7831 Schultz Junctions Apt. 671
Masonland, OH 12987"
76398.38435353895,7.027551683152013,6.353573022982999,3.42,39014.97183892772,1534171.9531385275,"76681 Mccoy Skyway
Petersonfort, OR 83665"
55510.47213577615,6.333973361397611,8.051281301723378,4.24,26153.072738776907,893435.1192151045,"8837 Louis Meadow Apt. 140
South Karenfurt, AL 47724-7760"
38734.005216471945,5.641761882673551,6.2979078073144805,2.31,38890.892760311384,401148.5687913792,"4317 Heather Port
Hicksland, SC 77008-9209"
62245.73982068289,4.944037821424928,8.402290673581222,6.14,44373.633074904545,1290755.036070184,"356 Butler Knolls
Mcleanport, PA 86805"
88933.1985113429,6.213762125668018,7.08295190887412,5.5,52976.310409626574,1865071.409637264,"912 Torres Harbor Apt. 724
Greenbury, WI 91276-0346"
58229.76852938537,4.685216834496557,7.854513277603633,5.03,44972.03135872077,1251430.920318619,"19565 Figueroa Fords Suite 876
North Chasetown, GU 62357"
58282.10007983281,6.421544513189862,5.520686904705969,3.05,49585.56494062547,1133910.648443125,"8219 Morse Falls
Chapmanmouth, RI 85731-2255"
73689.42839239456,5.4768999841883215,8.570357130439003,4.02,49240.317672486526,1688093.2574580356,"0850 Lauren Estates
Samanthaburgh, OK 64160-5541"
61667.72080128218,5.5933849024741455,7.333571579687018,4.2,65184.578469023545,1394132.2413865472,"0563 Taylor Cove
Shelbystad, UT 27501"
78462.90642345176,5.355724655883045,6.479993675106022,4.23,17227.907211617825,923444.1447612592,"PSC 0651, Box 2521
APO AP 28493"
50857.096531920804,5.51250541779659,8.530697128906949,3.26,40790.18479382438,1131533.5554094613,"USS Brown
FPO AA 43649-1893"
73331.55111878383,6.6692155981667165,7.085476790132474,3.15,42656.43925370407,1475700.7096609343,"711 Fernando Mews Apt. 275
Lynnshire, NC 83294-4804"
52541.31984657048,4.885243249146622,7.225521822643057,3.2,41258.262292392836,842985.8528549682,"40374 Larry Spur Apt. 429
North Amber, DC 93748"
77922.98616468531,5.931749143361302,5.629372721000813,4.4,36561.833421227886,1327718.3816666016,"9889 John Extensions Apt. 232
West Jasonberg, PA 30956"
68811.67169646165,6.4676668491664095,6.497298656666644,2.02,33910.83149570333,1220700.6961370956,"Unit 7703 Box 0736
DPO AA 91775-6852"
55421.16888677661,8.22391248976807,7.5269519007181245,3.07,30995.209936362477,1403176.4290876691,"3700 James Highway
Daniellebury, WI 06049"
68776.66670403742,6.1055659606436015,7.492699746858664,4.43,37986.70178970581,1331656.4939736011,"PSC 2952, Box 6680
APO AE 73430"
55691.501384426185,4.5894104260706605,7.854195762814021,4.18,44019.21209645203,1051567.9457782458,"7654 Kayla Parkways
Gomezstad, NH 48123"
72654.57335668003,6.1061640380571465,8.338978426383282,3.23,51456.15053320041,1813857.826361287,"USS Moore
FPO AP 39142"
67362.46375491613,5.88200239424974,7.0062849527328765,4.21,32363.379530407972,1041237.8173865615,"388 Kelly Spur Suite 956
Salinasfort, OR 53877-4267"
90863.99999222146,6.3138913614044245,6.370260764760138,2.44,41837.475171106984,1746086.988928609,"23499 Lara Meadow Apt. 882
Brownburgh, NM 92521-4124"
69173.67165539048,6.305722898881768,6.148469909905338,4.03,44935.37805895035,1412881.7839693178,"596 Jonathan Terrace Apt. 972
Cartershire, NC 82929-1041"
85592.38220880022,5.5826563433180585,7.826728311728426,6.46,25670.37861494764,1557626.7809485218,"0504 Le Fields
New Amyshire, KY 70651-2966"
61625.05933374253,7.0482784213522365,7.4581546216478385,3.1,52850.413424843704,1797105.1029608748,"66367 Sandra Oval
East Brendaville, NC 08689"
65197.99542385437,6.81064657935768,5.617601975546616,4.18,28162.44064470635,923246.8620740193,"86068 James Groves Apt. 998
Jonesborough, NM 97927"
76009.29702564463,4.750349730674836,5.386571385476851,3.3,26888.408698470528,834185.5784090377,"1580 Brandi Ford
North Karen, PW 02982-7846"
69421.03241655503,7.7987593630316505,6.858556208111792,2.46,38962.02283377091,1603749.9836054868,"039 Burns Trace Suite 618
Taylormouth, SD 14667"
79348.43746628503,5.969126805284066,5.814822648120503,3.09,50519.289957456844,1510996.4352668852,"Unit 2349 Box 1392
DPO AA 18318-6109"
81239.17438272205,5.8889270002630365,7.75969571695068,4.04,27384.865368981802,1496539.312892634,"41013 Christopher Village
South Davidfurt, MP 49129-9503"
71348.46737659562,5.627573770835682,8.092940260322543,5.47,45263.03507175667,1447325.6396977373,"PSC 2341, Box 5265
APO AE 46820"
76024.76683612159,6.70156381873328,8.574096901497999,5.5,16619.26851762069,1361841.9517155087,"63357 Drake Heights
Aaronberg, HI 66008-8580"
62421.968879093176,6.165032768911723,7.085072362269311,5.48,50370.06338391123,1409977.1310957712,"97231 Rice Motorway Apt. 065
North Brenda, VI 95161"
85192.74240775467,6.501045967495803,6.889478356843396,2.22,22850.062679027862,1534111.5806179212,"6386 Palmer Underpass Suite 102
Port Jackborough, TX 42754-8619"
76113.36652906767,5.625761810604439,7.067777356203628,6.13,46903.73742854483,1484688.2340335343,"6611 Baker Place
Alexmouth, LA 22246"
75767.70342163756,5.632818849868281,8.299378648804256,3.37,27444.585559512725,1379169.4487306818,"0627 Jonathan Spurs Apt. 121
Harveystad, VI 29375-3726"
78070.07374343679,4.444299001649632,8.404363247468428,3.24,60023.36095793638,1884385.6495086171,"645 Bennett Club
Port Charles, CA 38269"
70965.06765225787,4.999277265050422,7.459938619570672,6.26,15482.452432840892,856383.5013562267,"69799 Acevedo Mountain Suite 337
Edwardport, FM 81015-7307"
83016.4314482887,6.817154256245309,6.3130620776485085,3.46,34140.167518030765,1689512.1795895589,"04706 Perkins Stravenue
South Thomasbury, NM 73947-3435"
71105.29155932335,5.959944594187603,7.778720808765978,4.49,48457.02135723376,1640185.798296818,"595 Alyssa Ranch
Rachelport, FM 60462-6623"
42814.993038002445,5.247613112576711,6.080981099574747,4.02,41426.38976538511,452530.17669958476,"8901 Thomas Walk Suite 251
East Stephanieburgh, MN 68081"
68071.43316917532,4.865438377621171,6.1085669945297445,3.39,35525.87604223867,980145.7829029821,"4137 Sanchez Branch
Knightfort, TN 47663-5001"
72992.36051310218,4.878964940323385,7.59899851319281,5.02,35123.38281045343,1449409.4356042852,"956 Chavez Canyon
East Sandra, MA 67391-6972"
60912.71626222701,4.81584758079883,6.823673796021046,3.17,41100.32969896883,814784.2457280058,"718 Steve Junctions
Lake Jenniferfurt, PW 52439"
70670.58384342166,7.598694555588024,7.9472377048543175,5.13,40022.343434129616,1735637.4144256697,"4708 Jonathan Trail Apt. 793
West Marcus, FM 14768-4079"
52308.335516551066,6.851508430289072,5.531987766880282,3.49,35703.99249496035,964924.4932605559,"997 Brittany Islands
South Jon, PW 69252-2681"
68210.63013143494,6.555905513234653,7.35488318536354,5.37,52591.35747400524,1490718.334949335,"3230 Lisa Oval
Port Andrew, VT 16432-9135"
69380.01130521133,5.719610134336443,8.022282697784789,5.18,28115.603162970343,1086186.4278047495,"68217 Timothy Burg
Steveton, AZ 92285"
80366.3748095381,6.614014679854,7.308434244877509,4.31,42775.98295719245,1759180.0436353062,"Unit 4778 Box 1424
DPO AP 88852"
74775.21982855053,5.7588706142310535,6.7972527365488755,2.06,36903.308485209905,1315828.8598351076,"48865 Reynolds Fork Suite 552
Port Jason, MO 71699-7477"
65210.242307953704,6.405674717330547,7.542378229759843,3.11,39286.15766476114,1137685.1162854831,"436 Richardson Crest Apt. 137
Millermouth, IN 67939-9639"
77336.03094987595,6.2027116483735885,6.273381407147366,4.43,30222.691199206813,1446155.1797020894,"95648 Fleming Plains Suite 220
Patriciaview, GA 57597"
72661.75012733735,6.472277303078455,6.971292637981097,4.18,47048.49000827968,1602903.280708731,"60113 Meredith Roads
Joeburgh, WY 76237-8977"
78656.37836512277,5.400689144736288,7.632469694475563,3.13,30157.629500070518,1440246.3298730918,"764 Dawn Skyway
East Robinchester, WV 77718"
63824.39453852896,4.991750280124403,5.00383636755668,4.0,40086.45874888305,800146.2260609316,"30812 Castillo Flat
East Danielland, HI 03252-6464"
74625.7447408853,5.15415140267583,9.034975732531263,4.44,35548.65188779379,1491538.499250119,"490 Michael Junctions Suite 275
North Emily, WI 26740"
60749.23426903633,6.4651229977169296,6.168513957125187,3.25,32891.15940827293,969323.4858200226,"USCGC Robertson
FPO AP 21275"
68780.90721760201,5.158749773733193,7.748133072067469,6.2,36591.957304993455,1055772.870780992,"01954 Moss Forge Suite 859
Josephburgh, IA 25596"
68923.68486114165,6.647405764481262,6.581800006871263,4.29,40903.55890967483,1299430.1759553957,"USS Shelton
FPO AA 07065"
70190.79644494488,6.745053761849909,6.6625667327280365,2.01,29215.13611183857,1340094.9662054193,"USNS Brandt
FPO AE 72594"
86690.87330097138,6.259900933722554,6.676265370468488,3.23,42589.62439070174,1723729.6551644218,"7459 Jasmine Brook Suite 688
Hallmouth, ME 52705-6457"
68935.21955714918,5.53496589474438,7.410784512956858,5.48,37908.346648138286,1214104.9338822474,"863 Molly Cape
West Brandon, PW 07487-9904"
56851.99570538192,5.4419915935389245,5.853657263638046,2.21,23915.56441612273,393639.07395721273,"8554 Shannon Port Suite 807
West Cory, PR 35359-9079"
51586.274124818905,7.610990915306426,6.9278586753066955,3.47,55449.40709951745,1472539.958266267,"3610 Spears Dam Suite 970
Phillipsberg, OK 85163"
58276.58119072122,4.3635241818297885,5.847510741501258,4.01,31457.042848876645,502553.05218755367,"63387 Hunter Unions Suite 904
West Lisatown, HI 54243-3440"
82713.91148474599,6.447963566557065,4.5838699610814295,4.29,29936.39718882762,1296223.7064925262,"90307 Mercer Loaf
Jessicaport, MH 44061"
73451.09094297433,5.96818541050648,5.906940080477402,2.1,49251.80802931127,1342814.9485133728,"117 Vargas Burgs
Alexanderport, TN 32519-8521"
69667.17920837186,7.256935687825699,6.573618400457013,4.42,53056.06199593409,1698219.757464694,"71045 Wilkinson Walks Apt. 656
Port Lisachester, OK 32903"
59375.1869948062,4.610727816112807,7.567953459961678,4.41,20794.821498853667,555504.1478098433,"4323 Leonard Stravenue
Gardnerburgh, MP 91589-9726"
66036.73711153322,5.8047545043209805,7.1428355180047305,3.02,45577.3024282325,1298980.8289499965,"336 Sawyer Pines Suite 106
North Erin, AR 00934-8650"
65885.13575905452,7.652591048672674,6.1960933496107495,4.02,34100.916770806834,1440736.5832582822,"8365 Larry Forge Apt. 554
Port Matthew, NE 74887"
77417.22283721117,5.663860359296706,7.580906575201397,6.29,26527.29794929289,1145351.1612325564,"286 Michael Knoll
Port Michael, OH 62328-6328"
78276.40182054395,6.812864984106708,6.9972846586243325,4.23,29483.35860624389,1546957.2264619076,"450 Page Crest
South Heidi, DE 92809"
